"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","cell_type"
1.96281493781138e-07,1.01498636525032,0.812,0.292,0.00269180440571452,"7","PGLS","DC"
1.97869317612653e-07,1.19073499187403,0.312,0.064,0.00271357982173992,"7","HAUS1","DC"
2.13289696002395e-07,1.32553039165881,0.312,0.064,0.00292505489097685,"7","ARMC10","DC"
2.30904057464097e-07,0.908911357005054,0.281,0.054,0.00316661824406262,"7","LTV1","DC"
2.31290300392725e-07,1.30350294360007,0.312,0.065,0.00317191517958583,"7","PSMG3","DC"
2.40903612255926e-07,1.15226619713541,0.688,0.234,0.00330375213847777,"7","APEX1","DC"
2.74354732972425e-07,0.883699306097143,0.25,0.045,0.00376250080798383,"7","STX18","DC"
3.00600978065162e-07,1.14323039884543,0.312,0.065,0.00412244181318563,"7","NME1","DC"
3.14279910753607e-07,1.3433492879503,0.25,0.046,0.00431003469607497,"7","CCDC22","DC"
3.20692681478543e-07,0.908663602418764,0.375,0.088,0.00439797943379674,"7","ILF3","DC"
3.28046557903545e-07,0.738786715311751,0.656,0.207,0.00449883049508921,"7","SUMO3","DC"
3.31984154088454e-07,0.888989905572807,0.938,0.626,0.00455283068916906,"7","COTL1","DC"
3.54149056236242e-07,1.08685893186455,0.312,0.065,0.00485680015722382,"7","TMEM55B","DC"
3.74589295337828e-07,0.881831570697937,0.438,0.11,0.00513711759626297,"7","THRAP3","DC"
3.76386896433213e-07,1.33444616310285,0.312,0.067,0.00516176989768508,"7","MAP4K1","DC"
3.8374204787e-07,1.32321301955429,0.344,0.078,0.00526263844448918,"7","SCIMP","DC"
4.25418012089337e-07,0.685536539951348,0.531,0.155,0.00583418261779317,"7","PQBP1","DC"
4.27625185968067e-07,1.34031082502987,0.281,0.057,0.00586445180036608,"7","MPST","DC"
4.33342154255887e-07,0.915894353858333,0.656,0.211,0.00594285430346524,"7","FGR","DC"
4.59750627556484e-07,1.18471742453268,0.562,0.178,0.00630502010630962,"7","EPSTI1","DC"
4.61992790544353e-07,2.40780001866475,0.281,0.061,0.00633576912952525,"7","LMNA","DC"
4.89778694331976e-07,1.50853515838455,0.312,0.069,0.00671682501406872,"7","CSF1R","DC"
5.39119321649997e-07,1.15775963267401,0.25,0.046,0.00739348237710806,"7","OGFOD3","DC"
5.80457729624125e-07,0.852813728973549,0.812,0.307,0.00796039730406525,"7","RAB7A","DC"
5.94434340544531e-07,0.645105824478165,0.281,0.057,0.00815207254622771,"7","RRAGC","DC"
6.3214340243977e-07,1.50494841895795,0.281,0.058,0.00866921462105901,"7","MFSD1","DC"
6.73095497117718e-07,0.820640672340077,0.844,0.318,0.00923083164747238,"7","ATP5J2","DC"
6.75213746154132e-07,0.760042536729859,1,0.849,0.00925988131475777,"7","GAPDH","DC"
6.78630523173549e-07,1.12971616665683,0.688,0.274,0.00930673899480205,"7","CNPY3","DC"
7.06302832420003e-07,1.43219999784623,0.25,0.048,0.00968623704380793,"7","GLTP","DC"
7.09318470136694e-07,1.40362744746486,0.625,0.207,0.00972759349945462,"7","HERPUD1","DC"
7.21516671932699e-07,1.24779278548673,0.344,0.081,0.00989487963888504,"7","RBM42","DC"
7.27109714698227e-07,0.860171802428654,0.469,0.129,0.00997158262737149,"7","PMAIP1","DC"
7.4102828233171e-07,0.61723396993086,0.531,0.151,0.0101624618638971,"7","C17orf62","DC"
7.84637201677649e-07,0.945070180409795,0.469,0.127,0.0107605145838073,"7","NAPA","DC"
8.20579158805764e-07,1.04912866781548,0.844,0.365,0.0112534225838622,"7","CSTB","DC"
8.29688422881547e-07,1.38253367491682,0.281,0.059,0.0113783470313975,"7","NRROS","DC"
8.84124234237043e-07,1.0663765485709,0.438,0.117,0.0121248797483268,"7","DNAJC4","DC"
8.85832605671465e-07,0.722414688386019,0.656,0.198,0.0121483083541785,"7","APH1A","DC"
9.00474852940818e-07,1.78731854782221,0.281,0.06,0.0123491121332304,"7","HEBP2","DC"
9.24588087063208e-07,0.299859078682132,0.906,0.368,0.0126798010259848,"7","AIF1","DC"
9.2583517793768e-07,0.722248937190985,0.531,0.152,0.0126969036302373,"7","EIF4E2","DC"
9.44644409472653e-07,1.01176716384927,0.625,0.208,0.012954853431508,"7","ATG3","DC"
9.62317879231975e-07,1.63141841753749,0.312,0.072,0.0131972273957873,"7","UCHL3","DC"
9.83800175427658e-07,1.4167849002053,0.562,0.188,0.0134918356058149,"7","PPT1","DC"
1.0138066590924e-06,0.36930071895012,0.5,0.141,0.0139033445227931,"7","DNAJC15","DC"
1.09390863629142e-06,1.75794086111711,0.281,0.06,0.0150018630381005,"7","SLC39A3","DC"
1.12954009530079e-06,1.12578256664831,0.906,0.639,0.015490512866955,"7","S100A10","DC"
1.13654335158497e-06,1.13102282366182,0.312,0.071,0.0155865555236363,"7","TACC1","DC"
1.18026041564426e-06,1.06913132302298,0.312,0.07,0.0161860913401453,"7","NUP210","DC"
1.27567841504025e-06,0.924158836425957,0.688,0.233,0.0174946537838619,"7","HMGN3","DC"
1.3025802517654e-06,1.17466404490447,0.281,0.059,0.0178635855727107,"7","DHX29","DC"
1.36609760433395e-06,1.09866544978939,0.312,0.07,0.0187346625458358,"7","VAMP3","DC"
1.3824765744425e-06,1.36167913772136,0.375,0.1,0.0189592837419045,"7","CPPED1","DC"
1.42131633293463e-06,1.38441819817974,0.25,0.05,0.0194919321898655,"7","RAB31","DC"
1.4425903867553e-06,1.71480852974776,0.781,0.384,0.0197836845639622,"7","C1orf162","DC"
1.482205008775e-06,0.877239091616789,0.281,0.059,0.0203269594903404,"7","POLD2","DC"
1.50668441752335e-06,0.942404301795756,0.625,0.22,0.0206626701019153,"7","CEBPD","DC"
1.51385193298369e-06,0.680427008640866,0.438,0.118,0.0207609654089383,"7","ODF3B","DC"
1.55678838666525e-06,0.478131189885609,1,0.993,0.0213497959347272,"7","TMSB10","DC"
1.62322222727591e-06,1.0000822380189,0.656,0.22,0.0222608696248618,"7","EIF6","DC"
1.65019609227221e-06,0.867707698582252,0.5,0.143,0.022630789209421,"7","RNF5","DC"
1.70790837050882e-06,1.02560120834186,0.531,0.173,0.023422255393158,"7","ABI3","DC"
1.72148997154496e-06,0.739337717698152,0.312,0.07,0.0236085134697676,"7","BRE","DC"
1.74637040471118e-06,1.21804843149815,0.281,0.061,0.0239497237302091,"7","GAPT","DC"
1.80630259663294e-06,0.905542669552007,0.281,0.06,0.0247716338102242,"7","DAPP1","DC"
1.88322614608628e-06,1.33033795069471,0.562,0.194,0.0258265633674272,"7","ARL4C","DC"
1.90494462591918e-06,2.87502768012911,0.375,0.097,0.0261244105998557,"7","CNDP2","DC"
1.93225948964132e-06,1.00532260604679,0.406,0.106,0.0264990066409411,"7","HNRNPD","DC"
1.98395149055948e-06,0.78572433149172,0.281,0.06,0.0272079107415327,"7","PLIN3","DC"
2.04259199942568e-06,0.944737737123634,0.469,0.133,0.0280121066801238,"7","NDUFV1","DC"
2.0479496155135e-06,0.905577191263433,0.906,0.465,0.0280855810271521,"7","PRELID1","DC"
2.10402786979894e-06,1.05498597937867,0.375,0.095,0.0288546382064226,"7","YIF1A","DC"
2.13534653126193e-06,0.509012296407957,0.531,0.155,0.0292841423297262,"7","MPC2","DC"
2.13673450105462e-06,0.894862277318948,0.312,0.072,0.0293031769474631,"7","RAB4B","DC"
2.15852405865974e-06,0.779686363414696,0.5,0.143,0.0296019989404597,"7","NDUFA8","DC"
2.16746914335017e-06,0.552078635894392,1,0.851,0.0297246718319043,"7","MYL6","DC"
2.20232477300209e-06,0.756997629531221,0.406,0.107,0.0302026819369507,"7","IFI44","DC"
2.29964030196306e-06,1.01733302575805,0.375,0.097,0.0315372671011214,"7","LILRB2","DC"
2.39412926387249e-06,1.58800192700794,0.281,0.063,0.0328330887247473,"7","ACYP2","DC"
2.45922413612259e-06,0.77399851082837,0.438,0.119,0.0337257998027852,"7","RAB11A","DC"
2.46769774748098e-06,1.06061325739592,0.5,0.153,0.0338420069089541,"7","MRPL41","DC"
2.47807642910688e-06,1.64646382331476,0.25,0.053,0.0339843401487718,"7","IKBIP","DC"
2.61623783438181e-06,0.892577365426675,0.344,0.083,0.0358790856607122,"7","FAM133B","DC"
2.61704927566723e-06,0.677639731324013,0.469,0.129,0.0358902137665004,"7","ETFA","DC"
2.64051533723876e-06,1.03848768587425,0.531,0.167,0.0362120273348924,"7","ATP6V1E1","DC"
2.75795539287038e-06,0.986328836117108,0.5,0.158,0.0378226002578244,"7","BLVRB","DC"
2.78823138319053e-06,0.908378714656144,0.625,0.219,0.038237805189075,"7","LAMTOR2","DC"
3.13177588152739e-06,0.937874029127919,0.656,0.209,0.0429491744392666,"7","SNRPD1","DC"
3.21203700312967e-06,0.542130649112985,0.656,0.203,0.0440498754609202,"7","CCT4","DC"
3.26061390687505e-06,0.871707892088367,0.438,0.124,0.0447160591188844,"7","SMARCB1","DC"
3.42301095006646e-06,0.660169613148284,0.344,0.086,0.0469431721692114,"7","GUSB","DC"
3.4311672274105e-06,1.46481066398864,0.25,0.053,0.0470550273567076,"7","ARHGEF40","DC"
3.43762516637194e-06,0.57078204880065,0.531,0.16,0.0471435915316248,"7","PHPT1","DC"
3.44403780005532e-06,0.844712011526967,0.281,0.062,0.0472315343899586,"7","COMMD4","DC"
3.7991919364598e-06,0.947143080014989,0.844,0.401,0.0521021182166097,"7","ATP5B","DC"
3.81341344591558e-06,1.03969749280826,0.25,0.052,0.0522971519972863,"7","ETNK1","DC"
3.8361613520315e-06,0.762124973238913,0.469,0.135,0.0526091167817599,"7","SNRPG","DC"
3.87719533923023e-06,1.1936982073247,0.312,0.075,0.0531718568822034,"7","DCTN6","DC"
3.8949596764228e-06,0.677968666338615,0.656,0.217,0.0534154770024622,"7","DDIT4","DC"
4.03370022194612e-06,0.313844487910444,0.625,0.195,0.0553181648437691,"7","CTSB","DC"
4.05607676940252e-06,0.951032489658282,0.25,0.052,0.0556250368155861,"7","PRKCD","DC"
4.18727710252798e-06,1.01037682809679,0.469,0.138,0.0574243181840688,"7","PTPN18","DC"
4.27739601257269e-06,0.842947853110696,0.625,0.224,0.0586602089164219,"7","FAM26F","DC"
4.28031605144137e-06,1.00382236151279,0.562,0.186,0.058700254329467,"7","TMED10","DC"
4.38268414969796e-06,0.917634255028413,0.5,0.153,0.0601041304289578,"7","CMTM3","DC"
4.41241065428618e-06,1.91250127256099,0.438,0.126,0.0605117997128807,"7","CAPNS1","DC"
4.70481147485427e-06,0.816768797468702,0.281,0.063,0.0645217845661515,"7","PAFAH1B1","DC"
4.74427123713857e-06,0.88355361432013,0.406,0.112,0.0650629357461184,"7","NANS","DC"
5.13242804704157e-06,1.18251223262057,0.406,0.116,0.070386118237128,"7","CBR1","DC"
5.13899203515777e-06,0.506625886817813,1,0.949,0.0704761367701537,"7","RPS11","DC"
5.17795560549544e-06,0.70874745706787,0.594,0.193,0.0710104831737644,"7","YWHAH","DC"
5.66862566391609e-06,0.751792691693816,0.562,0.189,0.0777395323549452,"7","EFHD2","DC"
5.74351760114353e-06,1.07032485456165,0.344,0.089,0.0787666003820824,"7","NAMPT","DC"
5.77009085673603e-06,0.936301523700677,0.375,0.1,0.0791310260092779,"7","SEC13","DC"
5.92135540892152e-06,1.10437864515643,0.375,0.103,0.0812054680779497,"7","PFKL","DC"
5.92727368986248e-06,1.33793734771377,0.281,0.065,0.0812866313827741,"7","MRPS25","DC"
6.00789708902984e-06,0.874884697540615,0.938,0.494,0.0823923006789552,"7","RNASET2","DC"
6.03905264743683e-06,0.854392267632585,0.406,0.113,0.0828195680069487,"7","THEMIS2","DC"
6.05225480456185e-06,0.605411493758562,0.406,0.112,0.0830006223897612,"7","CSF3R","DC"
6.07082319870089e-06,0.528141702983048,0.562,0.172,0.083255269346984,"7","ADRM1","DC"
6.15035704130456e-06,1.02635718085863,0.719,0.311,0.0843459964644507,"7","PPA1","DC"
6.16398442077783e-06,1.09154396363726,0.594,0.221,0.0845328823465472,"7","IFITM3","DC"
6.2594569372001e-06,1.10014264108095,0.281,0.065,0.0858421924367621,"7","RAB11FIP1","DC"
6.42545132301675e-06,1.46265743934219,0.25,0.054,0.0881186394438517,"7","AMPD2","DC"
6.52863319571561e-06,0.706264950731642,0.562,0.183,0.0895336756460438,"7","OSTC","DC"
7.15539912716839e-06,0.810970875932553,0.594,0.199,0.0981291436299873,"7","OXA1L","DC"
7.35129275712367e-06,1.39684018548496,0.25,0.055,0.100815628871194,"7","APPL1","DC"
7.37653333631622e-06,1.05642476201875,0.281,0.065,0.101161778174241,"7","MRPS22","DC"
7.40704968019169e-06,1.31565309428921,0.281,0.066,0.101580279314149,"7","DNM2","DC"
7.49790738602478e-06,0.644484339947652,1,0.845,0.102826301891944,"7","CYBA","DC"
7.68578479296806e-06,0.992085945689663,0.406,0.118,0.105402852650764,"7","COMMD9","DC"
7.99136390872275e-06,0.414443700764057,0.344,0.087,0.109593564644224,"7","PLEKHF2","DC"
8.08254121552101e-06,1.21815385549866,0.25,0.055,0.110843970229655,"7","SBNO1","DC"
8.36365252204878e-06,0.787200401005993,0.5,0.155,0.114699130687377,"7","RBM17","DC"
8.39212725208784e-06,0.651426532545044,1,0.641,0.115089633135133,"7","CLIC1","DC"
8.49871258007651e-06,0.79392682378955,0.406,0.114,0.116551344323169,"7","SMIM12","DC"
8.55006531596915e-06,0.500381359791741,0.469,0.136,0.117255595743201,"7","MRPL9","DC"
8.66441401801577e-06,1.08266214802416,0.281,0.066,0.118823773843068,"7","IFNAR1","DC"
8.68288276284264e-06,0.897795459612596,0.406,0.123,0.119077054209624,"7","FGL2","DC"
8.83644625658935e-06,0.757637573773313,1,0.831,0.121183023962866,"7","SLC25A6","DC"
9.01135610943652e-06,0.627610884718201,0.312,0.078,0.123581737684812,"7","FKBP5","DC"
9.03457411973722e-06,0.770141499222402,0.375,0.104,0.123900149478076,"7","NCKAP1L","DC"
9.33007358027968e-06,1.31390832294736,0.312,0.081,0.127952629079956,"7","ATP6AP1","DC"
9.56597996807306e-06,1.11612382320754,0.281,0.066,0.131187849282154,"7","PAIP1","DC"
9.6777937763797e-06,1.17443872450135,0.312,0.079,0.132721263849271,"7","HDAC3","DC"
9.69724227887019e-06,1.08245152755934,0.406,0.119,0.132987980612426,"7","HMGA1","DC"
1.00621159842576e-05,1.14556788463552,0.25,0.056,0.137991858608109,"7","SNRNP27","DC"
1.01551248478681e-05,1.5268752488646,0.25,0.057,0.139267382163664,"7","ATF3","DC"
1.0493095472819e-05,0.836659574726586,0.531,0.173,0.143902311314239,"7","DCXR","DC"
1.06594438885089e-05,0.920952901503875,0.438,0.132,0.146183613487011,"7","SYNGR2","DC"
1.06622257714321e-05,0.885540399528639,0.375,0.106,0.14622176422942,"7","MPEG1","DC"
1.08171258083002e-05,0.44572664920876,0.75,0.27,0.148346063335029,"7","TMEM219","DC"
1.10022203457111e-05,0.881117447894996,0.562,0.192,0.150884449821082,"7","MOB1A","DC"
1.10216065130015e-05,0.536822439611507,0.375,0.101,0.151150311719302,"7","FAM173A","DC"
1.11313814666233e-05,1.07473436916922,0.406,0.121,0.152655765433272,"7","TMEM109","DC"
1.12636370810509e-05,0.865247451128238,0.406,0.116,0.154469518929532,"7","DR1","DC"
1.12786961759893e-05,1.15785950676595,0.281,0.068,0.154676039357518,"7","ICT1","DC"
1.17006694477755e-05,0.897944144878995,0.594,0.214,0.160462980806794,"7","C19orf10","DC"
1.20548956047534e-05,1.30264938907985,0.312,0.082,0.165320838323588,"7","SNAP29","DC"
1.2098572705814e-05,0.967727236855288,0.969,0.543,0.165919826087533,"7","EIF3L","DC"
1.2444106028777e-05,0.806066231254154,0.562,0.193,0.170658470078648,"7","VPS29","DC"
1.24988277109554e-05,0.959934972514702,0.344,0.092,0.171408923228042,"7","JOSD2","DC"
1.27371908569647e-05,0.513682039755358,0.375,0.103,0.174677835412414,"7","SNX5","DC"
1.33533621493543e-05,0.716238244394926,0.594,0.211,0.183128008516244,"7","CLNS1A","DC"
1.38591123906718e-05,0.986245592923225,0.312,0.08,0.190063867325674,"7","PDCD7","DC"
1.4465468825114e-05,0.975440611985769,0.281,0.068,0.198379439467613,"7","HAUS4","DC"
1.48642766977746e-05,0.883281154103611,0.719,0.283,0.203848690633281,"7","AURKAIP1","DC"
1.49254230123593e-05,0.91953638796183,0.281,0.068,0.204687251191496,"7","ELMO1","DC"
1.51317776981041e-05,0.84350924315497,0.531,0.173,0.207517199351799,"7","BAG1","DC"
1.54957414490985e-05,0.431125322789449,1,0.521,0.212508598232937,"7","S100A11","DC"
1.59345176972465e-05,1.98234486077055,0.469,0.161,0.218525975700038,"7","IRF7","DC"
1.60116916952063e-05,1.0728670798946,0.312,0.081,0.219584339908059,"7","MCRS1","DC"
1.64970361203491e-05,0.770738020859987,0.281,0.068,0.226240353354468,"7","VPS72","DC"
1.71185378954609e-05,0.513172343992598,0.312,0.084,0.234763628698351,"7","IGFBP7","DC"
1.7234115366072e-05,1.25962619817141,0.688,0.289,0.236348658130311,"7","GNG5","DC"
1.79179364602053e-05,0.546860466011718,1,0.915,0.245726580615256,"7","CFL1","DC"
1.8315103549283e-05,0.537536443914037,0.625,0.213,0.251173330074867,"7","RNF181","DC"
1.86269056737303e-05,0.750724525281672,0.469,0.145,0.255449384409537,"7","GTF3C6","DC"
1.89041170566865e-05,0.923454209177694,0.781,0.314,0.259251061315398,"7","SEC61B","DC"
1.92599933080936e-05,1.15538820631469,0.281,0.07,0.264131548227196,"7","POLR2A","DC"
1.93359037609854e-05,0.766728592590475,0.344,0.095,0.265172584178154,"7","SAMD9L","DC"
1.94175810946342e-05,1.49559806990081,0.75,0.305,0.266292707131814,"7","ATP5C1","DC"
1.96279246535418e-05,0.263341710365118,0.344,0.092,0.269177358698672,"7","EAF2","DC"
2.04021560180965e-05,0.939378272870618,0.281,0.069,0.279795167632175,"7","TM9SF2","DC"
2.04767001025604e-05,1.16680684558555,0.312,0.083,0.280817465206514,"7","INPP5D","DC"
2.08366658747703e-05,1.00550679228868,0.438,0.139,0.285754035806599,"7","MTCH1","DC"
2.09840428305171e-05,1.00596631800207,0.562,0.2,0.287775163377711,"7","NDUFAB1","DC"
2.10033526947443e-05,0.294247943128657,0.531,0.167,0.288039978855723,"7","SAT2","DC"
2.15250951096336e-05,0.927982096815521,0.344,0.095,0.295195154333515,"7","ESD","DC"
2.23447743736686e-05,0.634338741489771,0.344,0.092,0.306436235760491,"7","ZSWIM7","DC"
2.23523182675055e-05,0.907374388947984,0.406,0.123,0.306539692720571,"7","AOAH","DC"
2.25893395062408e-05,0.756014204474456,0.688,0.262,0.309790201988586,"7","GNB2","DC"
2.26698129488338e-05,0.516287101462882,0.438,0.132,0.310893814780307,"7","PITHD1","DC"
2.41107643232971e-05,1.11306560400579,0.25,0.058,0.330655021929696,"7","ARHGAP27","DC"
2.52805130708109e-05,0.8480576548124,0.312,0.084,0.346696956253101,"7","EIF2B1","DC"
2.52848588117792e-05,1.04238341023751,0.25,0.058,0.34675655374474,"7","MIIP","DC"
2.56025825280176e-05,0.954108289255386,0.312,0.084,0.351113816789234,"7","PLD3","DC"
2.5745877758282e-05,0.680002076068727,0.312,0.082,0.353078967577079,"7","RPL26L1","DC"
2.68911443609368e-05,0.895992963187187,0.406,0.124,0.368785153765887,"7","URM1","DC"
2.74018238682038e-05,1.43658397780436,0.281,0.073,0.375788612528546,"7","MTHFD2","DC"
2.89680933441281e-05,1.10600409677639,0.25,0.06,0.397268432121372,"7","SKAP2","DC"
2.91959415348653e-05,1.85188238736799,0.656,0.3,0.400393142209142,"7","GDI2","DC"
2.94966505927138e-05,0.583393499476914,0.75,0.284,0.404517066228477,"7","MRPL23","DC"
3.00138881720215e-05,0.442765144292225,0.406,0.12,0.411610462391102,"7","BABAM1","DC"
3.19237397476797e-05,1.12269227381922,0.281,0.073,0.437802166899679,"7","MRPL15","DC"
3.1961589239388e-05,0.815215034049238,0.625,0.226,0.438321234828967,"7","NDUFS6","DC"
3.25502900652968e-05,1.13628846819578,0.25,0.06,0.446394677955481,"7","MCMBP","DC"
3.29568551371313e-05,0.539796353763936,0.625,0.217,0.451970311350618,"7","CAPN2","DC"
3.33494379334636e-05,0.574596255321349,0.25,0.059,0.457354191819519,"7","NUPL2","DC"
3.61991294551782e-05,0.757478534664326,0.938,0.461,0.496434861348314,"7","SNX3","DC"
3.65118262206199e-05,0.787025055139431,0.281,0.071,0.500723184789581,"7","ATXN2L","DC"
3.69256348966756e-05,1.10758934381656,0.281,0.073,0.506398156973009,"7","PRCP","DC"
3.71202544128448e-05,0.55232146566015,0.531,0.177,0.509067169017754,"7","SSR3","DC"
3.71249418695107e-05,2.45250228397606,0.406,0.124,0.50913145279847,"7","COMMD3","DC"
3.75581683530562e-05,0.568868187144716,0.688,0.262,0.515072720793813,"7","IFI44L","DC"
3.79285121633739e-05,0.748923402841492,0.906,0.536,0.520151615808509,"7","CALM2","DC"
3.83852760056297e-05,0.726983987635946,0.594,0.21,0.526415675141206,"7","PHB","DC"
3.84032103376034e-05,0.666092013760171,0.938,0.503,0.526661626569893,"7","VAMP8","DC"
3.94870932008878e-05,0.897714098486503,0.344,0.1,0.541525996156975,"7","LRRC25","DC"
3.99652176389053e-05,0.851794951750304,0.406,0.127,0.548082994699947,"7","PTRHD1","DC"
4.01474519371959e-05,0.960305952935546,0.531,0.191,0.550582155866704,"7","SDHD","DC"
4.10354841677605e-05,0.887539113872537,0.312,0.085,0.562760629876668,"7","RPS6KA1","DC"
4.15672221111971e-05,0.905029504377995,0.781,0.383,0.570052884032957,"7","ID2","DC"
4.21585646870865e-05,0.505213664353489,0.875,0.343,0.578162556118704,"7","UQCR10","DC"
4.23254668972882e-05,0.567259865069915,0.312,0.084,0.580451453029411,"7","RBPJ","DC"
4.43384549290467e-05,0.885157893806677,0.312,0.086,0.608057570896946,"7","FAM192A","DC"
4.47333557436767e-05,1.12256310932192,0.406,0.13,0.613473240668783,"7","NDUFS4","DC"
4.5566996751117e-05,0.557846897794741,0.281,0.071,0.624905793444818,"7","MED6","DC"
4.65214697230502e-05,0.327166854953155,0.531,0.172,0.63799543578191,"7","SPG21","DC"
4.66375030570422e-05,0.849290337388196,0.562,0.203,0.639586716924277,"7","ATP5G1","DC"
4.68848120973448e-05,0.844451193562595,0.344,0.099,0.642978313102986,"7","GRINA","DC"
4.71044269099011e-05,1.11238575347998,0.281,0.074,0.645990110642384,"7","FLYWCH2","DC"
4.72740285908972e-05,0.661403067559478,0.844,0.367,0.648316028095565,"7","C1QBP","DC"
4.79612639639038e-05,0.495089576938503,0.656,0.234,0.657740774000976,"7","NDUFS8","DC"
4.91059323228569e-05,0.750688605135314,0.688,0.298,0.67343875587566,"7","FAM49B","DC"
5.01300817712873e-05,0.521175133783349,0.438,0.137,0.687483941411434,"7","ITGB7","DC"
5.31336821422852e-05,0.667162362663624,0.906,0.444,0.728675316899299,"7","BST2","DC"
5.32939227307534e-05,1.09836271466064,0.375,0.117,0.730872856329553,"7","EIF4A3","DC"
5.35599594680664e-05,1.15803444526948,0.531,0.191,0.734521284145063,"7","PFDN2","DC"
5.58224413749494e-05,0.481802744941185,1,0.857,0.765548961016056,"7","SH3BGRL3","DC"
6.03236356415879e-05,0.948684663605942,0.25,0.062,0.827278339188736,"7","TPRKB","DC"
6.09412608647918e-05,0.349951314452521,0.281,0.073,0.835748451499755,"7","TMEM242","DC"
6.15526947906605e-05,0.94181234969891,0.375,0.118,0.844133656359118,"7","TPGS1","DC"
6.18881784503925e-05,1.0957440119572,0.25,0.063,0.848734479268682,"7","TPMT","DC"
6.20641397316275e-05,0.39436947842652,0.406,0.124,0.85114761227954,"7","TMEM208","DC"
6.32421797659997e-05,0.404354500789144,0.438,0.137,0.86730325331092,"7","SNW1","DC"
6.39857222107364e-05,0.948068104042876,0.344,0.102,0.877500194398039,"7","PSMB5","DC"
6.43620770721742e-05,0.626075502249638,0.625,0.232,0.882661524967797,"7","ALKBH7","DC"
6.45313634933013e-05,0.686582224903219,0.5,0.17,0.884983118947134,"7","NAA10","DC"
6.64460689638785e-05,0.990707537980228,0.344,0.104,0.911241389770629,"7","HEXB","DC"
6.75893215426672e-05,0.722145601156223,0.406,0.127,0.926919955636138,"7","PRPF40A","DC"
6.76188584990455e-05,1.270206603671,0.344,0.108,0.92732502545591,"7","MIR24-2","DC"
6.83444282560945e-05,0.718976900278644,0.469,0.153,0.937275489104081,"7","SNRPE","DC"
6.85078576217076e-05,0.670234523594723,0.344,0.101,0.939516759424098,"7","C19orf38","DC"
6.93793664077226e-05,0.770038903038029,0.344,0.101,0.951468630915508,"7","TMX1","DC"
6.95608832209681e-05,0.582970086484834,0.344,0.102,0.953957952492357,"7","SRA1","DC"
7.06676712917093e-05,0.305829289265432,0.406,0.125,0.969136444094501,"7","VKORC1","DC"
7.10476281949826e-05,0.715256636983029,0.688,0.27,0.974347173065992,"7","ZNHIT1","DC"
7.18943967587859e-05,0.942103683059449,0.25,0.063,0.98595975714999,"7","PSMG4","DC"
7.19181560356021e-05,0.827379372295907,0.438,0.149,0.986285591872248,"7","H2AFJ","DC"
7.22591639041209e-05,0.774673394052886,0.406,0.13,0.990962173781114,"7","AKR7A2","DC"
7.25662819009752e-05,0.702255827476244,0.438,0.144,0.995173989989974,"7","SFT2D1","DC"
7.2847621976882e-05,0.808171781734582,0.438,0.15,0.99903228779096,"7","TMEM14C","DC"
9.28731213272483e-05,2.20093517843226,0.438,0.152,1,"7","MRPL14","DC"
0.000491955650161815,2.06865725122865,0.344,0.118,1,"7","DHRS4L2","DC"
0.0038111210900191,1.89824700354732,0.25,0.089,1,"7","ACTR1A","DC"
0.00491876506735463,1.87060706766469,0.469,0.216,1,"7","DNAJC8","DC"
0.00306239989149473,1.40243268828251,0.344,0.135,1,"7","FKBP2","DC"
0.00322439793240588,1.28474176902262,0.438,0.183,1,"7","CCT5","DC"
0.00242867171424529,1.25333386374356,0.25,0.089,1,"7","STARD7","DC"
0.000149166182536627,1.224406156813,0.344,0.114,1,"7","CD4","DC"
0.00020522072678086,1.19733597590875,0.719,0.292,1,"7","SEP15","DC"
0.000127891045478528,1.16885179896102,0.25,0.066,1,"7","KIAA1143","DC"
0.000130607835040704,1.16768071293434,0.281,0.08,1,"7","PABPN1","DC"
0.00224293500349643,1.16373609199355,0.281,0.106,1,"7","NR4A1","DC"
0.00181338146663306,1.13168175139303,0.25,0.087,1,"7","SLC31A2","DC"
0.00362415614472779,1.12167365558796,0.625,0.291,1,"7","ATP5J","DC"
0.00121781230263867,1.11976154677905,0.312,0.114,1,"7","ZDHHC12","DC"
0.00059685585179693,1.10840062336468,0.938,0.589,1,"7","ANXA1","DC"
0.000201095715257289,1.10772823142268,0.281,0.083,1,"7","IMPDH1","DC"
0.000585707546796991,1.08331497452383,0.844,0.505,1,"7","SLC25A5","DC"
0.000272503122027434,1.07232283368337,0.312,0.101,1,"7","NOTCH2NL","DC"
0.000359778442012221,1.07032968291734,0.25,0.072,1,"7","PTPN1","DC"
8.04175596679461e-05,1.06719250324095,0.375,0.12,1,"7","UBE2A","DC"
0.0091168496409031,1.04659201997335,0.281,0.113,1,"7","FLOT1","DC"
0.000149626653867218,1.02381089648404,0.281,0.081,1,"7","SSRP1","DC"
0.000600258469960113,1.02252729171237,0.281,0.091,1,"7","PTPLAD2","DC"
0.000535237357930063,1.01571276235262,0.406,0.155,1,"7","MRPL11","DC"
0.000561693756076985,1.00653995211513,0.844,0.481,1,"7","SRSF7","DC"
0.000187849482511526,0.98984209028442,0.25,0.068,1,"7","CTA-29F11.1","DC"
9.15658951611261e-05,0.979171569879619,0.312,0.091,1,"7","LARP7","DC"
7.6258833528355e-05,0.970457947980259,0.25,0.063,1,"7","ACAT1","DC"
